2019-02-12 21:27:36,558 [I] 	(at main.py:29) 
2019-02-12 21:28:05,297 [D]  : : :pass:mbe.c:11	(at logger.py:129) 
2019-02-12 21:28:05,297 [D]  : : :pass:mbe.c:10	(at logger.py:129) 
2019-02-12 21:28:05,297 [D]  : : :pass:mbe.c:9	(at logger.py:129) 
2019-02-12 21:28:05,297 [D]  : : :pass:mbe.c:8	(at logger.py:129) 
2019-02-12 21:28:05,297 [D]  : : :pass:mbe.c:7	(at logger.py:129) 
2019-02-12 21:28:05,297 [D]  : : :pass:mbe.c:6	(at logger.py:129) 
2019-02-12 21:28:05,297 [D]  : : :pass:mbe.c:5	(at logger.py:129) 
2019-02-12 21:28:05,311 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,311 [D] -:F:n:WD_1:mbe.c:4	(at logger.py:129) 
2019-02-12 21:28:05,311 [D] -:F:n:WD_2:mbe.c:4	(at logger.py:129) 
2019-02-12 21:28:05,311 [D] -:F:n:WD_3:mbe.c:4	(at logger.py:129) 
2019-02-12 21:28:05,311 [D]  : : :pass:mbe.c:3	(at logger.py:129) 
2019-02-12 21:28:05,312 [D]  : : :pass:mbe.c:2	(at logger.py:129) 
2019-02-12 21:28:05,312 [D]  : : :pass:mbe.c:1	(at logger.py:129) 
2019-02-12 21:28:05,312 [D] comp_cached_cnt:3	(at logger.py:134) 
2019-02-12 21:28:05,312 [D] compile_cnt:145	(at logger.py:134) 
2019-02-12 21:28:05,312 [D] execute_cnt:24	(at logger.py:134) 
2019-02-12 21:28:05,312 [D] fail_del_cnt:21	(at logger.py:134) 
2019-02-12 21:28:05,312 [D] iter_idx:2	(at logger.py:134) 
2019-02-12 21:28:05,312 [D] reuse_cnt:0	(at logger.py:134) 
2019-02-12 21:28:05,312 [D] succ_del_cnt:3	(at logger.py:134) 
2019-02-12 21:28:05,312 [D] time:10.308830499649048	(at logger.py:134) 
2019-02-12 21:28:05,313 [D] deletion:32	(at logger.py:136) 
2019-02-12 21:28:05,313 [I] Iteration 2 finished	(at orbs.py:87) 
2019-02-12 21:28:05,313 [D]  : : :pass:mbe.c:79	(at logger.py:129) 
2019-02-12 21:28:05,313 [D]  : : :pass:mbe.c:78	(at logger.py:129) 
2019-02-12 21:28:05,313 [D]  : : :pass:mbe.c:77	(at logger.py:129) 
2019-02-12 21:28:05,313 [D]  : : :pass:mbe.c:76	(at logger.py:129) 
2019-02-12 21:28:05,313 [D]  : : :pass:mbe.c:75	(at logger.py:129) 
2019-02-12 21:28:05,333 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,333 [D] -:F:n:WD_1:mbe.c:74	(at logger.py:129) 
2019-02-12 21:28:05,350 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,350 [D] ┌:F:n:WD_2:mbe.c:74	(at logger.py:129) 
2019-02-12 21:28:05,350 [D] └:F:n:WD_2:mbe.c:73	(at logger.py:129) 
2019-02-12 21:28:05,369 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,369 [D] ┌:F:n:WD_3:mbe.c:74	(at logger.py:129) 
2019-02-12 21:28:05,369 [D] |:F:n:WD_3:mbe.c:73	(at logger.py:129) 
2019-02-12 21:28:05,369 [D] └:F:n:WD_3:mbe.c:72	(at logger.py:129) 
2019-02-12 21:28:05,422 [D] -:C:n:WD_1:mbe.c:73	(at logger.py:129) 
2019-02-12 21:28:05,436 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,437 [D] ┌:F:n:WD_2:mbe.c:73	(at logger.py:129) 
2019-02-12 21:28:05,437 [D] └:F:n:WD_2:mbe.c:72	(at logger.py:129) 
2019-02-12 21:28:05,452 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,452 [D] ┌:F:n:WD_3:mbe.c:73	(at logger.py:129) 
2019-02-12 21:28:05,452 [D] |:F:n:WD_3:mbe.c:72	(at logger.py:129) 
2019-02-12 21:28:05,452 [D] └:F:n:WD_3:mbe.c:71	(at logger.py:129) 
2019-02-12 21:28:05,469 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,469 [D] -:F:n:WD_1:mbe.c:72	(at logger.py:129) 
2019-02-12 21:28:05,487 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,487 [D] ┌:F:n:WD_2:mbe.c:72	(at logger.py:129) 
2019-02-12 21:28:05,487 [D] └:F:n:WD_2:mbe.c:71	(at logger.py:129) 
2019-02-12 21:28:05,505 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,505 [D] ┌:F:n:WD_3:mbe.c:72	(at logger.py:129) 
2019-02-12 21:28:05,505 [D] |:F:n:WD_3:mbe.c:71	(at logger.py:129) 
2019-02-12 21:28:05,505 [D] └:F:n:WD_3:mbe.c:69	(at logger.py:129) 
2019-02-12 21:28:05,528 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,529 [D] -:F:n:WD_1:mbe.c:71	(at logger.py:129) 
2019-02-12 21:28:05,545 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,545 [D] ┌:F:n:WD_2:mbe.c:71	(at logger.py:129) 
2019-02-12 21:28:05,545 [D] └:F:n:WD_2:mbe.c:69	(at logger.py:129) 
2019-02-12 21:28:05,561 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,561 [D] ┌:F:n:WD_3:mbe.c:71	(at logger.py:129) 
2019-02-12 21:28:05,561 [D] |:F:n:WD_3:mbe.c:69	(at logger.py:129) 
2019-02-12 21:28:05,561 [D] └:F:n:WD_3:mbe.c:68	(at logger.py:129) 
2019-02-12 21:28:05,561 [D]  : : :pass:mbe.c:70	(at logger.py:129) 
2019-02-12 21:28:05,577 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,577 [D] -:F:n:WD_1:mbe.c:69	(at logger.py:129) 
2019-02-12 21:28:05,593 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,593 [D] ┌:F:n:WD_2:mbe.c:69	(at logger.py:129) 
2019-02-12 21:28:05,594 [D] └:F:n:WD_2:mbe.c:68	(at logger.py:129) 
2019-02-12 21:28:05,607 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,607 [D] ┌:F:n:WD_3:mbe.c:69	(at logger.py:129) 
2019-02-12 21:28:05,608 [D] |:F:n:WD_3:mbe.c:68	(at logger.py:129) 
2019-02-12 21:28:05,608 [D] └:F:n:WD_3:mbe.c:67	(at logger.py:129) 
2019-02-12 21:28:05,658 [D] -:C:n:WD_1:mbe.c:68	(at logger.py:129) 
2019-02-12 21:28:05,673 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,673 [D] ┌:F:n:WD_2:mbe.c:68	(at logger.py:129) 
2019-02-12 21:28:05,673 [D] └:F:n:WD_2:mbe.c:67	(at logger.py:129) 
2019-02-12 21:28:05,689 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,689 [D] ┌:F:n:WD_3:mbe.c:68	(at logger.py:129) 
2019-02-12 21:28:05,689 [D] |:F:n:WD_3:mbe.c:67	(at logger.py:129) 
2019-02-12 21:28:05,689 [D] └:F:n:WD_3:mbe.c:66	(at logger.py:129) 
2019-02-12 21:28:05,705 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,705 [D] -:F:n:WD_1:mbe.c:67	(at logger.py:129) 
2019-02-12 21:28:05,720 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,720 [D] ┌:F:n:WD_2:mbe.c:67	(at logger.py:129) 
2019-02-12 21:28:05,720 [D] └:F:n:WD_2:mbe.c:66	(at logger.py:129) 
2019-02-12 21:28:05,758 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,759 [D] ┌:F:n:WD_3:mbe.c:67	(at logger.py:129) 
2019-02-12 21:28:05,759 [D] |:F:n:WD_3:mbe.c:66	(at logger.py:129) 
2019-02-12 21:28:05,759 [D] └:F:n:WD_3:mbe.c:64	(at logger.py:129) 
2019-02-12 21:28:05,781 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,781 [D] -:F:n:WD_1:mbe.c:66	(at logger.py:129) 
2019-02-12 21:28:05,804 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,805 [D] ┌:F:n:WD_2:mbe.c:66	(at logger.py:129) 
2019-02-12 21:28:05,805 [D] └:F:n:WD_2:mbe.c:64	(at logger.py:129) 
2019-02-12 21:28:05,824 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,825 [D] ┌:F:n:WD_3:mbe.c:66	(at logger.py:129) 
2019-02-12 21:28:05,825 [D] |:F:n:WD_3:mbe.c:64	(at logger.py:129) 
2019-02-12 21:28:05,825 [D] └:F:n:WD_3:mbe.c:63	(at logger.py:129) 
2019-02-12 21:28:05,825 [D]  : : :pass:mbe.c:65	(at logger.py:129) 
2019-02-12 21:28:05,842 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,842 [D] -:F:n:WD_1:mbe.c:64	(at logger.py:129) 
2019-02-12 21:28:05,859 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,859 [D] ┌:F:n:WD_2:mbe.c:64	(at logger.py:129) 
2019-02-12 21:28:05,859 [D] └:F:n:WD_2:mbe.c:63	(at logger.py:129) 
2019-02-12 21:28:05,873 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,873 [D] ┌:F:n:WD_3:mbe.c:64	(at logger.py:129) 
2019-02-12 21:28:05,873 [D] |:F:n:WD_3:mbe.c:63	(at logger.py:129) 
2019-02-12 21:28:05,874 [D] └:F:n:WD_3:mbe.c:62	(at logger.py:129) 
2019-02-12 21:28:05,922 [D] -:C:n:WD_1:mbe.c:63	(at logger.py:129) 
2019-02-12 21:28:05,936 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,936 [D] ┌:F:n:WD_2:mbe.c:63	(at logger.py:129) 
2019-02-12 21:28:05,936 [D] └:F:n:WD_2:mbe.c:62	(at logger.py:129) 
2019-02-12 21:28:05,951 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,951 [D] ┌:F:n:WD_3:mbe.c:63	(at logger.py:129) 
2019-02-12 21:28:05,951 [D] |:F:n:WD_3:mbe.c:62	(at logger.py:129) 
2019-02-12 21:28:05,951 [D] └:F:n:WD_3:mbe.c:61	(at logger.py:129) 
2019-02-12 21:28:05,966 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,967 [D] -:F:n:WD_1:mbe.c:62	(at logger.py:129) 
2019-02-12 21:28:05,984 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:05,984 [D] ┌:F:n:WD_2:mbe.c:62	(at logger.py:129) 
2019-02-12 21:28:05,984 [D] └:F:n:WD_2:mbe.c:61	(at logger.py:129) 
2019-02-12 21:28:06,025 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,025 [D] ┌:F:n:WD_3:mbe.c:62	(at logger.py:129) 
2019-02-12 21:28:06,025 [D] |:F:n:WD_3:mbe.c:61	(at logger.py:129) 
2019-02-12 21:28:06,025 [D] └:F:n:WD_3:mbe.c:59	(at logger.py:129) 
2019-02-12 21:28:06,040 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,040 [D] -:F:n:WD_1:mbe.c:61	(at logger.py:129) 
2019-02-12 21:28:06,054 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,054 [D] ┌:F:n:WD_2:mbe.c:61	(at logger.py:129) 
2019-02-12 21:28:06,054 [D] └:F:n:WD_2:mbe.c:59	(at logger.py:129) 
2019-02-12 21:28:06,067 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,067 [D] ┌:F:n:WD_3:mbe.c:61	(at logger.py:129) 
2019-02-12 21:28:06,067 [D] |:F:n:WD_3:mbe.c:59	(at logger.py:129) 
2019-02-12 21:28:06,067 [D] └:F:n:WD_3:mbe.c:56	(at logger.py:129) 
2019-02-12 21:28:06,067 [D]  : : :pass:mbe.c:60	(at logger.py:129) 
2019-02-12 21:28:06,082 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,082 [D] -:F:n:WD_1:mbe.c:59	(at logger.py:129) 
2019-02-12 21:28:06,099 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,099 [D] ┌:F:n:WD_2:mbe.c:59	(at logger.py:129) 
2019-02-12 21:28:06,099 [D] └:F:n:WD_2:mbe.c:56	(at logger.py:129) 
2019-02-12 21:28:06,116 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,116 [D] ┌:F:n:WD_3:mbe.c:59	(at logger.py:129) 
2019-02-12 21:28:06,117 [D] |:F:n:WD_3:mbe.c:56	(at logger.py:129) 
2019-02-12 21:28:06,117 [D] └:F:n:WD_3:mbe.c:55	(at logger.py:129) 
2019-02-12 21:28:06,117 [D]  : : :pass:mbe.c:58	(at logger.py:129) 
2019-02-12 21:28:06,117 [D]  : : :pass:mbe.c:57	(at logger.py:129) 
2019-02-12 21:28:06,134 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,134 [D] -:F:n:WD_1:mbe.c:56	(at logger.py:129) 
2019-02-12 21:28:06,149 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,149 [D] ┌:F:n:WD_2:mbe.c:56	(at logger.py:129) 
2019-02-12 21:28:06,149 [D] └:F:n:WD_2:mbe.c:55	(at logger.py:129) 
2019-02-12 21:28:06,163 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,164 [D] ┌:F:n:WD_3:mbe.c:56	(at logger.py:129) 
2019-02-12 21:28:06,164 [D] |:F:n:WD_3:mbe.c:55	(at logger.py:129) 
2019-02-12 21:28:06,164 [D] └:F:n:WD_3:mbe.c:54	(at logger.py:129) 
2019-02-12 21:28:06,215 [D] subprocess cmd: ['source execute.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,215 [D] -:C:n:WD_1:mbe.c:55	(at logger.py:129) 
2019-02-12 21:28:06,228 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,229 [D] ┌:F:n:WD_2:mbe.c:55	(at logger.py:129) 
2019-02-12 21:28:06,229 [D] └:F:n:WD_2:mbe.c:54	(at logger.py:129) 
2019-02-12 21:28:06,250 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,251 [D] ┌:F:n:WD_3:mbe.c:55	(at logger.py:129) 
2019-02-12 21:28:06,251 [D] |:F:n:WD_3:mbe.c:54	(at logger.py:129) 
2019-02-12 21:28:06,251 [D] └:F:n:WD_3:mbe.c:53	(at logger.py:129) 
2019-02-12 21:28:06,266 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,266 [D] -:F:n:WD_1:mbe.c:54	(at logger.py:129) 
2019-02-12 21:28:06,288 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,288 [D] ┌:F:n:WD_2:mbe.c:54	(at logger.py:129) 
2019-02-12 21:28:06,288 [D] └:F:n:WD_2:mbe.c:53	(at logger.py:129) 
2019-02-12 21:28:06,310 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:06,311 [D] ┌:F:n:WD_3:mbe.c:54	(at logger.py:129) 
2019-02-12 21:28:06,311 [D] |:F:n:WD_3:mbe.c:53	(at logger.py:129) 
2019-02-12 21:28:06,311 [D] └:F:n:WD_3:mbe.c:52	(at logger.py:129) 
2019-02-12 21:28:07,359 [D] -:C:n:WD_1:mbe.c:53	(at logger.py:129) 
2019-02-12 21:28:07,373 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:07,373 [D] ┌:F:n:WD_2:mbe.c:53	(at logger.py:129) 
2019-02-12 21:28:07,373 [D] └:F:n:WD_2:mbe.c:52	(at logger.py:129) 
2019-02-12 21:28:07,387 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:07,387 [D] ┌:F:n:WD_3:mbe.c:53	(at logger.py:129) 
2019-02-12 21:28:07,387 [D] |:F:n:WD_3:mbe.c:52	(at logger.py:129) 
2019-02-12 21:28:07,388 [D] └:F:n:WD_3:mbe.c:51	(at logger.py:129) 
2019-02-12 21:28:07,401 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:07,401 [D] -:F:n:WD_1:mbe.c:52	(at logger.py:129) 
2019-02-12 21:28:07,418 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:07,419 [D] ┌:F:n:WD_2:mbe.c:52	(at logger.py:129) 
2019-02-12 21:28:07,419 [D] └:F:n:WD_2:mbe.c:51	(at logger.py:129) 
2019-02-12 21:28:07,436 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:07,437 [D] ┌:F:n:WD_3:mbe.c:52	(at logger.py:129) 
2019-02-12 21:28:07,437 [D] |:F:n:WD_3:mbe.c:51	(at logger.py:129) 
2019-02-12 21:28:07,437 [D] └:F:n:WD_3:mbe.c:49	(at logger.py:129) 
2019-02-12 21:28:07,452 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:07,452 [D] -:F:n:WD_1:mbe.c:51	(at logger.py:129) 
2019-02-12 21:28:07,465 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:07,465 [D] ┌:F:n:WD_2:mbe.c:51	(at logger.py:129) 
2019-02-12 21:28:07,465 [D] └:F:n:WD_2:mbe.c:49	(at logger.py:129) 
2019-02-12 21:28:07,478 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:07,478 [D] ┌:F:n:WD_3:mbe.c:51	(at logger.py:129) 
2019-02-12 21:28:07,478 [D] |:F:n:WD_3:mbe.c:49	(at logger.py:129) 
2019-02-12 21:28:07,478 [D] └:F:n:WD_3:mbe.c:44	(at logger.py:129) 
2019-02-12 21:28:07,479 [D]  : : :pass:mbe.c:50	(at logger.py:129) 
2019-02-12 21:28:07,493 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:07,493 [D] -:F:n:WD_1:mbe.c:49	(at logger.py:129) 
2019-02-12 21:28:07,512 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:07,512 [D] ┌:F:n:WD_2:mbe.c:49	(at logger.py:129) 
2019-02-12 21:28:07,512 [D] └:F:n:WD_2:mbe.c:44	(at logger.py:129) 
2019-02-12 21:28:07,531 [D] subprocess cmd: ['source compile.sh /home/bohrok/Documents/DM/output/orbs/mbe/3/work'], stdout: b''	(at ex_script.py:45) 
2019-02-12 21:28:07,531 [D] ┌:F:n:WD_3:mbe.c:49	(at logger.py:129) 
2019-02-12 21:28:07,531 [D] |:F:n:WD_3:mbe.c:44	(at logger.py:129) 
2019-02-12 21:28:07,531 [D] └:F:n:WD_3:mbe.c:43	(at logger.py:129) 
2019-02-12 21:28:07,531 [D]  : : :pass:mbe.c:48	(at logger.py:129) 
2019-02-12 21:28:07,531 [D]  : : :pass:mbe.c:47	(at logger.py:129) 
2019-02-12 21:28:07,532 [D]  : : :pass:mbe.c:46	(at logger.py:129) 
2019-02-12 21:28:07,532 [D]  : : :pass:mbe.c:45	(at logger.py:129) 
2019-02-12 21:28:07,532 [D] -:F:n:WD_1:mbe.c:44	(at logger.py:129) 
2019-02-12 21:28:07,532 [D] ┌:F:n:WD_2:mbe.c:44	(at logger.py:129) 
2019-02-12 21:28:07,532 [D] └:F:n:WD_2:mbe.c:43	(at logger.py:129) 
2019-02-12 21:28:07,532 [D] ┌:F:n:WD_3:mbe.c:44	(at logger.py:129) 
2019-02-12 21:28:07,532 [D] |:F:n:WD_3:mbe.c:43	(at logger.py:129) 
2019-02-12 21:28:07,532 [D] └:F:n:WD_3:mbe.c:42	(at logger.py:129) 
2019-02-12 21:28:07,532 [D] -:C:c:WD_1:mbe.c:43	(at logger.py:129) 
2019-02-12 21:28:07,532 [D] ┌:F:n:WD_2:mbe.c:43	(at logger.py:129) 
2019-02-12 21:28:07,532 [D] └:F:n:WD_2:mbe.c:42	(at logger.py:129) 
2019-02-12 21:28:07,533 [D] ┌:F:n:WD_3:mbe.c:43	(at logger.py:129) 
2019-02-12 21:28:07,533 [D] |:F:n:WD_3:mbe.c:42	(at logger.py:129) 
2019-02-12 21:28:07,533 [D] └:F:n:WD_3:mbe.c:41	(at logger.py:129) 
2019-02-12 21:28:07,533 [D] -:F:n:WD_1:mbe.c:42	(at logger.py:129) 
2019-02-12 21:28:07,533 [D] ┌:F:n:WD_2:mbe.c:42	(at logger.py:129) 
2019-02-12 21:28:07,533 [D] └:F:n:WD_2:mbe.c:41	(at logger.py:129) 
2019-02-12 21:28:07,533 [D] ┌:F:n:WD_3:mbe.c:42	(at logger.py:129) 
2019-02-12 21:28:07,533 [D] |:F:n:WD_3:mbe.c:41	(at logger.py:129) 
2019-02-12 21:28:07,533 [D] └:F:n:WD_3:mbe.c:40	(at logger.py:129) 
2019-02-12 21:28:07,533 [D] -:C:c:WD_1:mbe.c:41	(at logger.py:129) 
2019-02-12 21:28:07,533 [D] ┌:F:n:WD_2:mbe.c:41	(at logger.py:129) 
2019-02-12 21:28:07,533 [D] └:F:n:WD_2:mbe.c:40	(at logger.py:129) 
2019-02-12 21:28:07,533 [D] ┌:F:n:WD_3:mbe.c:41	(at logger.py:129) 
2019-02-12 21:28:07,534 [D] |:F:n:WD_3:mbe.c:40	(at logger.py:129) 
2019-02-12 21:28:07,534 [D] └:F:n:WD_3:mbe.c:39	(at logger.py:129) 
2019-02-12 21:28:07,534 [D] -:F:n:WD_1:mbe.c:40	(at logger.py:129) 
2019-02-12 21:28:07,534 [D] ┌:F:n:WD_2:mbe.c:40	(at logger.py:129) 
2019-02-12 21:28:07,534 [D] └:F:n:WD_2:mbe.c:39	(at logger.py:129) 
2019-02-12 21:28:07,534 [D] ┌:F:n:WD_3:mbe.c:40	(at logger.py:129) 
2019-02-12 21:28:07,534 [D] |:F:n:WD_3:mbe.c:39	(at logger.py:129) 
2019-02-12 21:28:07,534 [D] └:F:n:WD_3:mbe.c:37	(at logger.py:129) 
2019-02-12 21:28:07,534 [D] -:F:n:WD_1:mbe.c:39	(at logger.py:129) 
2019-02-12 21:28:07,534 [D] ┌:F:n:WD_2:mbe.c:39	(at logger.py:129) 
2019-02-12 21:28:07,534 [D] └:F:n:WD_2:mbe.c:37	(at logger.py:129) 
2019-02-12 21:28:07,534 [D] ┌:F:n:WD_3:mbe.c:39	(at logger.py:129) 
2019-02-12 21:28:07,534 [D] |:F:n:WD_3:mbe.c:37	(at logger.py:129) 
